566666.67;3;2668622;36.8218;55.8777;8500000.0;15.0;Московская;15 сот.
433333.33;3;2673263;36.8218;55.8777;6500000.0;15.0;Московская;15 сот.
75000.0;3;191925081;36.8339;55.8684;750000.0;10.0;Московская;10 сот.
298888.89;3;149915281;36.8301;55.8754;2690000.0;9.0;Московская;9 сот.
355555.56;3;180808409;36.8301;55.8754;3200000.0;9.0;Московская;9 сот.
327777.78;3;190394003;36.8301;55.8754;2950000.0;9.0;Московская;9 сот.
550000.0;3;8956091;36.8301;55.8754;9900000.0;18.0;Московская;18 сот.
392857.14;3;164845265;36.8301;55.8754;5500000.0;14.0;Московская;14 сот.
235000.0;3;200947867;36.8301;55.8754;2350000.0;10.0;Московская;10 сот.
425000.0;3;199943877;36.8309;55.8764;1700000.0;4.0;Московская, 59;4 сот.
238888.89;3;201188949;36.8279;55.9719;4300000.0;18.0;Московская, 48;18 сот.
250000.0;3;182034318;36.8216;55.9742;2500000.0;10.0;Московская;10 сот.
232142.86;3;153536801;36.8216;55.9742;3250000.0;14.0;Московская;14 сот.
227272.73;3;193877450;36.8234;55.9727;2500000.0;11.0;Московская;11 сот.
86956.52;3;178042671;36.8314;55.9769;2000000.0;23.0;Московская, Сафонтьево;23 сот.
83500.0;3;181742827;36.8314;55.9769;45925000.0;550.0;Московская, Сафонтьево;5.5 га
190000.0;3;9199042;36.8314;55.9769;1900000.0;10.0;Московская, Сафонтьево;10 сот.
217347.83;3;163834379;36.8314;55.9769;4999000.0;23.0;Московская, Сафонтьево;23 сот.
206428.57;3;157201617;36.8314;55.9769;2890000.0;14.0;Московская, Сафонтьево;14 сот.
242105.26;3;191909900;36.8320;56.0683;4600000.0;19.0;Соколовское, Акватория Истры;19 сот.
383333.33;3;31488164;36.8320;56.0683;6900000.0;18.0;Соколовское, Акватория Истры;18 сот.
462500.0;3;156515421;36.8320;56.0683;37000000.0;80.0;Соколовское, Акватория Истры;80 сот.
350000.0;3;190654772;36.8281;56.0646;7000000.0;20.0;Московская, Соколовское;20 сот.
500000.0;3;197756777;36.8318;56.0717;20000000.0;40.0;Московская, Соколовское;40 сот.
200000.0;3;191255891;36.8329;56.0626;42000000.0;210.0;Московская, Лопотово;2.1 га
166666.67;3;161828824;36.8289;55.9610;2000000.0;12.0;Московская, Бабкино;12 сот.
220000.0;3;201541846;36.8192;56.0120;2200000.0;10.0;Московская;10 сот.
312500.0;3;197725036;36.8326;55.9287;2500000.0;8.0;Московская;8 сот.
116000.0;3;164979670;36.8327;55.9388;2900000.0;25.0;Московская, Северный;25 сот.
150000.0;3;194188625;36.8256;55.8814;1050000.0;7.0;Московская, Буньково;7 сот.
249916.67;3;198587762;36.8274;55.8847;2999000.0;12.0;Московская;12 сот.
252882.35;3;201041345;36.8256;55.8816;4299000.0;17.0;Московская, Буньково;17 сот.
366666.67;3;188933938;36.8244;55.8819;4400000.0;12.0;Московская, Буньково;12 сот.
313333.33;3;195244946;36.8244;55.8819;4700000.0;15.0;Московская, Буньково;15 сот.
253333.33;3;183909137;36.8244;55.8819;3800000.0;15.0;Московская, Буньково;15 сот.
146666.67;3;198044344;36.8244;55.8819;880000.0;6.0;Московская, Буньково;6 сот.
180000.0;3;4712039;36.8244;55.8819;1800000.0;10.0;Московская, Буньково;10 сот.
220000.0;3;8730496;36.8244;55.8819;3300000.0;15.0;Московская, Буньково;15 сот.
190000.0;3;164788531;36.8244;55.8819;2850000.0;15.0;Московская, Буньково;15 сот.
126666.67;3;200322410;36.8244;55.8819;1900000.0;15.0;Московская, Буньково;15 сот.
158333.33;3;194159258;36.8209;55.8814;950000.0;6.0;Московская, Буньково;6 сот.
150000.0;3;194669203;36.8240;55.8818;1800000.0;12.0;Московская, Буньково;12 сот.
138333.33;3;194669052;36.8240;55.8818;830000.0;6.0;Московская, Буньково;6 сот.
291666.67;3;164009701;36.8292;56.0876;1750000.0;6.0;Московская, Соколовское;6 сот.
49833.33;3;174113387;36.8292;56.0876;598000.0;12.0;Московская, Соколовское;12 сот.
190909.09;3;199108631;36.8207;55.9089;4200000.0;22.0;Московская, Лучинское;22 сот.
112666.67;3;32038259;36.8207;55.9089;16900000.0;150.0;Московская, Лучинское;1.5 га
133333.33;3;200373788;36.8207;55.9089;1200000.0;9.0;Московская, Лучинское;9 сот.
155000.0;3;199416748;36.8207;55.9089;1550000.0;10.0;Московская, Лучинское;10 сот.
91923.08;3;32038304;36.8207;55.9089;23900000.0;260.0;Московская, Лучинское;2.6 га
36363.64;3;180890773;36.8207;55.9089;40000000.0;1100.0;Московская, Лучинское;11.0 га
95365.85;3;32038294;36.8207;55.9089;39100000.0;410.0;Московская, Лучинское;4.1 га
784210.53;3;198353373;36.8253;55.9091;14900000.0;19.0;Железнодорожная, 16;19 сот.
769230.77;3;200468045;36.8363;55.4361;10000000.0;13.0;Москва, Москва;13 сот.
353333.33;3;197013076;36.8487;55.4163;5300000.0;15.0;Москва, Киевская;15 сот.
160000.0;3;157669241;36.8390;55.6458;2400000.0;15.0;Покровское, Герцена;15 сот.
300000.0;3;200464475;36.8370;55.6454;6000000.0;20.0;Московская, Покровское;20 сот.
133333.33;3;193412261;36.8344;55.7133;4000000.0;30.0;Московская, Звенигород;30 сот.
200000.0;3;165502063;36.8423;55.7202;3000000.0;15.0;Звенигород, Светлый;15 сот.
275000.0;3;153634229;36.8429;55.7302;5500000.0;20.0;Звенигород, Набережная;20 сот.
279920.0;3;177151756;36.8358;55.7188;6998000.0;25.0;Звенигород, Лапинский;25 сот.
38235.29;3;179778520;36.8387;55.7170;6500000.0;170.0;Звенигород, Проектируемый;1.7 га
340000.0;3;160475102;36.8402;55.7194;8500000.0;25.0;Московская, Звенигород;25 сот.
325000.0;3;199167834;36.8428;55.6866;6500000.0;20.0;Московская, Клопово;20 сот.
332142.86;3;191014920;36.8392;55.5818;4650000.0;14.0;Сивково, 5;14 сот.
279166.67;3;192033532;36.8482;55.5840;3350000.0;12.0;Сивково, 234;12 сот.
279166.67;3;198084286;36.8452;55.5835;3350000.0;12.0;Сивково, 207;12 сот.
350000.0;3;150033060;36.8477;55.5792;4200000.0;12.0;Сивково, 30-й Западный;12 сот.
375000.0;3;185184275;36.8386;55.5781;3000000.0;8.0;Сивково, 1540;8 сот.
350000.0;3;190864458;36.8392;55.5771;4200000.0;12.0;Московская, Сивково;12 сот.
361538.46;3;150034070;36.8436;55.5739;4700000.0;13.0;Сивково, 1738;13 сот.
400416.67;3;161902875;36.8421;55.5801;4805000.0;12.0;Сивково, 1511;12 сот.
333333.33;3;201654399;36.8413;55.5768;4000000.0;12.0;Сивково, 11-я Юго-Западная;12 сот.
354459.46;3;179627623;36.8418;55.5793;13115000.0;37.0;Сивково, 38-й Западный;37 сот.
430833.33;3;156909731;36.8418;55.5793;5170000.0;12.0;Сивково, 38-й Западный;12 сот.
333333.33;3;180673703;36.8445;55.5755;8000000.0;24.0;Московская, Сивково;24 сот.
150000.0;3;193386821;36.8486;55.9013;30000000.0;200.0;Овражная, 24;2.0 га
151233.33;3;198761069;36.8427;56.0016;13611000.0;90.0;Московская, Новораково;90 сот.
277777.78;3;192336877;36.8427;56.0016;25000000.0;90.0;Московская, Новораково;90 сот.
593750.0;3;146937092;36.8427;56.0016;9500000.0;16.0;Московская, Новораково;16 сот.
600000.0;3;148805103;36.8427;56.0016;60000000.0;100.0;Московская, Новораково;1.0 га
195000.0;3;196273705;36.8427;56.0016;78000000.0;400.0;Московская, Новораково;4.0 га
145454.55;3;161837015;36.8427;56.0016;3200000.0;22.0;Московская, Новораково;22 сот.
300000.0;3;191059940;36.8427;56.0016;15000000.0;50.0;Московская, Новораково;50 сот.
113636.36;3;192170281;36.8427;56.0016;2500000.0;22.0;Московская, Новораково;22 сот.
150000.0;3;198843434;36.8427;56.0016;1500000.0;10.0;Московская, Новораково;10 сот.
110000.0;3;176613074;36.8350;55.9797;3300000.0;30.0;Московская, Сафонтьево;30 сот.
142857.14;3;188627405;36.8387;55.9750;2000000.0;14.0;Московская, 342;14 сот.
356666.67;3;199671093;36.8408;55.9807;2140000.0;6.0;Московская;6 сот.
219230.77;3;199575369;36.8408;55.9807;2850000.0;13.0;Московская;13 сот.
225312.5;3;199575453;36.8408;55.9807;2703750.0;12.0;Московская;12 сот.
243750.0;3;199575374;36.8408;55.9807;2925000.0;12.0;Московская;12 сот.
205769.23;3;199575367;36.8408;55.9807;2675000.0;13.0;Московская;13 сот.
249950.0;3;191321870;36.8408;55.9807;4999000.0;20.0;Московская;20 сот.
255000.0;3;199575405;36.8408;55.9807;3060000.0;12.0;Московская;12 сот.
414583.33;3;199575460;36.8408;55.9807;4975000.0;12.0;Московская;12 сот.
245000.0;3;199575434;36.8408;55.9807;2940000.0;12.0;Московская;12 сот.
275000.0;3;199575397;36.8408;55.9807;3300000.0;12.0;Московская;12 сот.
417500.0;3;199575457;36.8408;55.9807;5010000.0;12.0;Московская;12 сот.
329642.86;3;199575380;36.8408;55.9807;4615000.0;14.0;Московская;14 сот.
303529.41;3;199575399;36.8408;55.9807;5160000.0;17.0;Московская;17 сот.
245000.0;3;199575415;36.8408;55.9807;2940000.0;12.0;Московская;12 сот.
462250.0;3;199575385;36.8408;55.9807;8320500.0;18.0;Московская;18 сот.
